"","Sub","Con","Pred","Cat_n","Choice","RT","Conf","Want2See","MotCon"
"1538","111","Comp","0",55,1,2.3182,4,1,TRUE
"1539","111","Comp","1",55,0,3.3861,4,0,TRUE
"1540","111","Comp","1",50,0,2.6307,4,0,TRUE
"1541","111","Comp","0",45,0,4.7717,2,1,FALSE
"1542","111","Comp","0",45,0,1.6666,3,1,FALSE
"1543","111","Comp","0",60,1,1.4231,5,1,TRUE
"1544","111","Comp","1",40,0,1.0972,5,0,TRUE
"1545","111","Comp","0",55,1,1.7466,4,1,TRUE
"1546","111","Comp","1",60,1,1.6961,4,0,FALSE
"1547","111","Comp","0",60,1,1.7525,4,1,TRUE
"1548","111","Comp","0",60,1,3.7426,3,1,TRUE
"1549","111","Comp","0",50,0,2.4216,4,1,FALSE
"1550","111","Comp","0",50,1,1.1964,3,1,TRUE
"1551","111","Comp","0",40,0,2.136,4,1,FALSE
"1552","111","Comp","0",45,0,1.1639,3,1,FALSE
"1553","111","Comp","1",45,0,2.8853,4,0,TRUE
"1554","111","Comp","1",55,1,4.494,4,0,FALSE
"1555","111","Comp","1",40,0,2.1267,5,0,TRUE
"1556","111","Comp","1",100,1,1.3559,5,0,FALSE
"1557","111","Comp","0",65,1,1.1678,5,1,TRUE
"1558","111","Comp","0",50,1,1.9698,4,1,TRUE
"1559","111","Comp","0",60,1,3.6245,4,1,TRUE
"1560","111","Comp","0",50,0,1.9969,4,1,FALSE
"1561","111","Coop","1",60,1,1.1232,5,1,TRUE
"1562","111","Coop","0",0,0,0.9888,5,0,TRUE
"1563","111","Coop","1",50,1,1.3285,5,1,TRUE
"1564","111","Coop","1",45,0,2.8616,4,1,FALSE
"1565","111","Coop","0",45,1,2.6545,4,0,FALSE
"1566","111","Coop","1",40,0,3.9387,3,1,FALSE
"1567","111","Coop","1",50,1,4.6328,3,1,TRUE
"1568","111","Coop","1",55,1,2.1957,4,1,TRUE
"1569","111","Coop","0",55,1,2.6273,3,0,FALSE
"1570","111","Coop","0",55,1,3.1686,4,0,FALSE
"1571","111","Coop","0",50,0,2.0389,4,0,TRUE
"1572","111","Coop","1",40,0,2.8017,4,1,FALSE
"1573","111","Coop","1",35,0,1.8006,5,1,FALSE
"1574","111","Coop","1",55,1,2.3618,3,1,TRUE
"1575","111","Coop","0",40,0,2.4113,2,0,TRUE
"1576","111","Coop","1",60,1,1.2033,5,1,TRUE
"1577","111","Coop","1",60,1,1.8176,4,1,TRUE
"1578","111","Coop","0",40,0,1.4093,4,0,TRUE
"1579","111","Coop","1",60,1,1.9937,4,1,TRUE
"1580","111","Coop","1",65,1,1.556,5,1,TRUE
"1581","111","Coop","1",50,1,3.68,5,1,TRUE
"1582","111","Coop","1",40,0,2.1284,4,1,FALSE
"1583","111","Coop","1",45,0,4.1696,3,1,FALSE
"1584","111","Coop","0",45,NA,NA,NA,0,NA
"1585","111","Coop","1",65,1,0.8531,5,1,TRUE
"1586","111","Coop","1",0,0,0.8077,5,1,FALSE
"1587","111","Coop","0",40,0,1.7971,5,0,TRUE
"1588","111","Coop","0",60,1,1.0707,5,0,FALSE
"1589","111","Coop","0",55,0,1.9754,3,0,TRUE
"1590","111","Coop","0",50,1,1.7602,4,0,FALSE
"1591","111","Coop","0",55,1,1.7241,3,0,FALSE
"1592","111","Coop","0",45,1,3.4192,5,0,FALSE
"1593","111","Coop","1",55,1,1.7121,4,1,TRUE
"1594","111","Coop","0",45,0,2.785,4,0,TRUE
"1595","111","Coop","0",35,0,1.4877,4,0,TRUE
"1596","111","Coop","1",50,1,1.1027,3,1,TRUE
"1597","111","Coop","1",35,0,2.1203,4,1,FALSE
"1598","111","Coop","0",60,1,1.9796,4,0,FALSE
"1599","111","Coop","0",60,0,3.3073,4,0,TRUE
"1600","111","Coop","1",45,1,4.086,3,1,TRUE
"1601","112","Coop","1",60,1,0.777,5,1,TRUE
"1602","112","Coop","0",40,0,0.8678,4,0,TRUE
"1603","112","Coop","1",35,0,0.8579,5,1,FALSE
"1604","112","Coop","0",55,1,0.7578,5,0,FALSE
"1605","112","Coop","1",45,0,1.4648,3,1,FALSE
"1606","112","Coop","0",65,1,0.9347,3,0,FALSE
"1607","112","Coop","1",100,1,0.9709,5,1,TRUE
"1608","112","Coop","1",50,1,0.7703,3,1,TRUE
"1609","112","Coop","0",65,1,0.6275,5,0,FALSE
"1610","112","Coop","1",50,0,0.9837,4,1,FALSE
"1611","112","Coop","0",50,0,1.277,3,0,TRUE
"1612","112","Coop","1",55,1,0.8369,5,1,TRUE
"1613","112","Coop","1",55,1,0.8988,5,1,TRUE
"1614","112","Coop","1",35,0,0.6024,5,1,FALSE
"1615","112","Coop","0",55,1,0.9109,4,0,FALSE
"1616","112","Coop","0",55,1,0.6563,5,0,FALSE
"1617","112","Coop","0",40,0,0.6584,5,0,TRUE
"1618","112","Coop","0",50,1,0.6692,5,0,FALSE
"1619","112","Coop","0",50,1,1.5836,2,0,FALSE
"1620","112","Coop","1",50,1,0.9222,2,1,TRUE
"1621","112","Coop","1",40,0,0.559,5,1,FALSE
"1622","112","Coop","0",45,0,0.6938,4,0,TRUE
"1623","112","Coop","1",60,1,1.1432,5,1,TRUE
"1624","112","Coop","0",35,0,0.6478,5,0,TRUE
"1625","112","Coop","1",40,0,0.8283,4,1,FALSE
"1626","112","Coop","1",40,0,1.0479,4,1,FALSE
"1627","112","Coop","0",40,0,0.6771,5,0,TRUE
"1628","112","Coop","1",60,1,0.7278,5,1,TRUE
"1629","112","Coop","0",60,1,0.5862,5,0,FALSE
"1630","112","Coop","0",45,0,0.6551,4,0,TRUE
"1631","112","Coop","0",60,1,0.5147,5,0,FALSE
"1632","112","Coop","1",65,1,0.5084,5,1,TRUE
"1633","112","Coop","0",65,1,0.6081,5,0,FALSE
"1634","112","Coop","0",60,1,0.5169,5,0,FALSE
"1635","112","Coop","0",50,1,0.5505,3,0,FALSE
"1636","112","Coop","0",55,1,0.9763,4,0,FALSE
"1637","112","Coop","1",45,0,1.3493,3,1,FALSE
"1638","112","Coop","0",45,0,0.8075,3,0,TRUE
"1639","112","Coop","1",50,0,1.521,3,1,FALSE
"1640","112","Coop","1",35,0,0.7522,5,1,FALSE
"1641","112","Comp","1",55,0,1.0614,3,0,TRUE
"1642","112","Comp","1",45,0,1.2933,3,0,TRUE
"1643","112","Comp","1",60,1,0.7074,4,0,FALSE
"1644","112","Comp","1",45,0,0.6996,5,0,TRUE
"1645","112","Comp","1",40,0,0.5461,5,0,TRUE
"1646","112","Comp","0",50,1,0.7926,4,1,TRUE
"1647","112","Comp","1",50,1,0.9774,3,0,FALSE
"1648","112","Comp","0",55,1,0.5288,5,1,TRUE
"1649","112","Comp","1",60,1,0.7598,5,0,FALSE
"1650","112","Comp","1",55,1,0.7925,5,0,FALSE
"1651","112","Comp","1",45,0,0.9569,4,0,TRUE
"1652","112","Comp","0",100,1,0.4771,5,1,TRUE
"1653","112","Comp","0",50,0,0.6789,4,1,FALSE
"1654","112","Comp","0",40,0,0.8983,4,1,FALSE
"1655","112","Comp","1",40,0,0.6987,4,0,TRUE
"1656","112","Comp","0",45,0,1.2612,5,1,FALSE
"1657","112","Comp","1",50,1,1.48,2,0,FALSE
"1658","112","Comp","1",55,0,1.7943,3,0,TRUE
"1659","112","Comp","1",50,1,0.6781,4,0,FALSE
"1660","112","Comp","1",55,1,1.1649,4,0,FALSE
"1661","112","Comp","1",35,0,0.6455,5,0,TRUE
"1662","112","Comp","0",65,1,0.897,5,1,TRUE
"1663","112","Comp","0",55,1,0.7673,4,1,TRUE
"1664","112","Comp","1",50,0,1.1984,3,0,TRUE
"1665","112","Comp","0",65,1,0.697,5,1,TRUE
"1666","112","Comp","1",55,1,0.9294,5,0,FALSE
"1667","112","Comp","1",35,0,0.6151,5,0,TRUE
"1668","112","Comp","1",60,1,0.6226,5,0,FALSE
"1669","112","Comp","0",60,1,0.5829,5,1,TRUE
"1670","112","Comp","1",50,1,1.5407,4,0,FALSE
"1671","112","Comp","1",35,0,0.5035,5,0,TRUE
"1672","112","Comp","1",65,1,0.6236,5,0,FALSE
"1673","112","Comp","0",0,0,0.5997,5,1,FALSE
"1674","112","Comp","1",50,1,1.6992,3,0,FALSE
"1675","112","Comp","0",40,0,0.621,4,1,FALSE
"1676","112","Comp","0",35,0,0.6652,4,1,FALSE
"1677","112","Comp","0",35,0,0.5584,5,1,FALSE
"1678","112","Comp","0",40,1,0.6433,5,1,TRUE
"1679","112","Comp","0",60,1,0.9935,5,1,TRUE
"1680","112","Comp","0",45,0,1.4457,3,1,FALSE
"1681","112","Coop","0",55,1,1.2591,4,0,FALSE
"1682","112","Coop","1",50,1,1.3808,3,1,TRUE
"1683","112","Coop","0",50,0,0.7921,3,0,TRUE
"1684","112","Coop","1",45,1,1.3905,3,1,TRUE
"1685","112","Coop","0",40,0,2.1745,4,0,TRUE
"1686","112","Coop","1",65,1,0.6855,5,1,TRUE
"1687","112","Coop","1",55,1,0.5854,5,1,TRUE
"1688","112","Coop","0",60,1,0.5968,5,0,FALSE
"1689","112","Coop","0",60,1,0.5804,5,0,FALSE
"1690","112","Coop","1",50,0,0.7514,5,1,FALSE
"1691","112","Coop","1",55,1,1.5124,4,1,TRUE
"1692","112","Coop","1",50,1,1.8711,3,1,TRUE
"1693","112","Coop","0",0,0,0.5815,5,0,TRUE
"1694","112","Coop","0",50,1,1.5857,3,0,FALSE
"1695","112","Coop","1",65,1,0.7489,5,1,TRUE
"1696","112","Coop","1",45,0,1.0353,4,1,FALSE
"1697","112","Coop","0",40,0,1.077,4,0,TRUE
"1698","112","Coop","1",0,1,0.847,1,1,TRUE
"1699","112","Coop","0",45,1,2.0185,3,0,FALSE
"1700","112","Coop","1",50,1,0.9114,4,1,TRUE
"1701","112","Coop","1",45,1,0.6804,5,1,TRUE
"1702","112","Coop","0",35,0,0.7248,5,0,TRUE
"1703","112","Coop","0",45,1,1.1973,3,0,FALSE
"1704","112","Coop","0",55,1,0.7977,5,0,FALSE
"1705","112","Coop","0",35,0,1.0374,5,0,TRUE
"1706","112","Coop","0",50,1,0.8302,5,0,FALSE
"1707","112","Coop","0",50,0,1.4092,5,0,TRUE
"1708","112","Coop","0",45,0,2.1926,3,0,TRUE
"1709","112","Coop","0",55,1,0.8104,5,0,FALSE
"1710","112","Coop","1",45,0,1.0476,4,1,FALSE
"1711","112","Coop","0",45,0,0.7292,4,0,TRUE
"1712","112","Coop","1",40,0,1.2741,4,1,FALSE
"1713","112","Coop","1",60,1,0.7274,5,1,TRUE
"1714","112","Coop","1",60,1,0.669,5,1,TRUE
"1715","112","Coop","1",55,1,0.5622,5,1,TRUE
"1716","112","Coop","1",55,1,1.027,5,1,TRUE
"1717","112","Coop","1",45,0,1.098,4,1,FALSE
"1718","112","Coop","0",100,1,1.0136,5,0,FALSE
"1719","112","Coop","1",40,0,0.731,5,1,FALSE
"1720","112","Coop","1",55,1,0.6223,5,1,TRUE
"1721","112","Comp","1",40,0,0.7041,4,0,TRUE
"1722","112","Comp","1",55,1,0.555,5,0,FALSE
"1723","112","Comp","0",60,1,0.5141,5,1,TRUE
"1724","112","Comp","1",100,1,0.8958,5,0,FALSE
"1725","112","Comp","0",55,1,0.8502,5,1,TRUE
"1726","112","Comp","0",50,0,1.5745,3,1,FALSE
"1727","112","Comp","1",60,1,0.8193,5,0,FALSE
"1728","112","Comp","0",45,0,1.1041,4,1,FALSE
"1729","112","Comp","0",50,0,0.6068,5,1,FALSE
"1730","112","Comp","0",65,1,0.709,5,1,TRUE
"1731","112","Comp","1",45,0,0.7973,5,0,TRUE
"1732","112","Comp","0",45,0,1.6275,3,1,FALSE
"1733","112","Comp","0",45,0,0.7395,5,1,FALSE
"1734","112","Comp","1",45,0,0.9833,4,0,TRUE
"1735","112","Comp","1",65,1,1.0863,4,0,FALSE
"1736","112","Comp","1",60,1,0.762,5,0,FALSE
"1737","112","Comp","1",50,1,0.8927,2,0,FALSE
"1738","112","Comp","1",40,0,0.8402,3,0,TRUE
"1739","112","Comp","0",45,0,1.8324,3,1,FALSE
"1740","112","Comp","1",55,1,1.0613,3,0,FALSE
"1741","112","Comp","0",40,0,0.5688,5,1,FALSE
"1742","112","Comp","1",45,0,1.2769,4,0,TRUE
"1743","112","Comp","0",40,0,1.249,3,1,FALSE
"1744","112","Comp","0",45,1,1.014,4,1,TRUE
"1745","112","Comp","0",60,1,1.1498,5,1,TRUE
"1746","112","Comp","0",60,1,1.1205,4,1,TRUE
"1747","112","Comp","0",50,1,0.8084,5,1,TRUE
"1748","112","Comp","1",65,1,0.8046,4,0,FALSE
"1749","112","Comp","0",35,0,1.0728,5,1,FALSE
"1750","112","Comp","0",55,1,0.8579,5,1,TRUE
"1751","112","Comp","1",45,0,1.6761,3,0,TRUE
"1752","112","Comp","0",50,0,0.7709,3,1,FALSE
"1753","112","Comp","1",0,0,0.8015,5,0,TRUE
"1754","112","Comp","0",50,1,0.4896,5,1,TRUE
"1755","112","Comp","0",55,1,0.517,5,1,TRUE
"1756","112","Comp","1",40,0,0.6351,4,0,TRUE
"1757","112","Comp","1",50,1,0.9072,3,0,FALSE
"1758","112","Comp","0",55,1,0.7339,5,1,TRUE
"1759","112","Comp","0",55,1,0.9207,5,1,TRUE
"1760","112","Comp","0",50,0,0.9288,3,1,FALSE
"1761","113","Comp","0",65,1,0.8454,5,1,TRUE
"1762","113","Comp","0",55,1,0.8088,5,1,TRUE
"1763","113","Comp","0",55,1,1.0411,5,1,TRUE
"1764","113","Comp","1",35,0,0.7473,5,0,TRUE
"1765","113","Comp","0",40,1,1.1837,3,1,TRUE
"1766","113","Comp","0",50,1,0.8155,5,1,TRUE
"1767","113","Comp","1",55,1,1.1586,5,0,FALSE
"1768","113","Comp","1",55,1,1.0695,5,0,FALSE
"1769","113","Comp","1",40,0,1.3166,4,0,TRUE
"1770","113","Comp","0",50,1,0.9448,5,1,TRUE
"1771","113","Comp","1",60,1,0.8908,5,0,FALSE
"1772","113","Comp","1",35,0,1.6124,3,0,TRUE
"1773","113","Comp","1",50,1,0.8241,4,0,FALSE
"1774","113","Comp","0",45,0,1.8868,3,1,FALSE
"1775","113","Comp","0",35,0,1.0018,5,1,FALSE
"1776","113","Comp","0",0,0,1.1912,5,1,FALSE
"1777","113","Comp","0",65,1,0.7682,5,1,TRUE
"1778","113","Comp","0",55,1,1.0191,5,1,TRUE
"1779","113","Comp","1",35,0,1.0205,5,0,TRUE
"1780","113","Comp","1",55,1,2.0076,2,0,FALSE
"1781","113","Comp","0",60,1,0.6876,5,1,TRUE
"1782","113","Comp","1",50,1,0.7441,5,0,FALSE
"1783","113","Comp","0",50,1,0.9004,5,1,TRUE
"1784","113","Comp","0",45,0,1.5534,5,1,FALSE
"1785","113","Comp","1",50,1,1.0093,4,0,FALSE
"1786","113","Comp","1",40,0,1.0911,5,0,TRUE
"1787","113","Comp","0",50,1,1.0134,5,1,TRUE
"1788","113","Comp","1",45,0,1.1347,5,0,TRUE
"1789","113","Comp","1",0,0,1.0426,5,0,TRUE
"1790","113","Comp","1",45,0,1.0853,3,0,TRUE
"1791","113","Comp","1",40,0,1.5249,4,0,TRUE
"1792","113","Comp","1",60,1,0.8293,5,0,FALSE
"1793","113","Comp","0",50,1,0.876,4,1,TRUE
"1794","113","Comp","0",55,1,0.7729,5,1,TRUE
"1795","113","Comp","1",55,1,0.7694,5,0,FALSE
"1796","113","Comp","1",45,0,1.7392,4,0,TRUE
"1797","113","Comp","1",60,1,0.8273,5,0,FALSE
"1798","113","Comp","0",60,1,0.9882,5,1,TRUE
"1799","113","Comp","1",50,1,1.4645,4,0,FALSE
"1800","113","Comp","0",45,0,2.3965,3,1,FALSE
"1801","113","Coop","1",65,1,0.8379,5,1,TRUE
"1802","113","Coop","1",45,0,1.7359,4,1,FALSE
"1803","113","Coop","1",40,0,1.0267,4,1,FALSE
"1804","113","Coop","1",45,1,0.8946,4,1,TRUE
"1805","113","Coop","0",50,0,1.6916,3,0,TRUE
"1806","113","Coop","1",55,1,0.7277,5,1,TRUE
"1807","113","Coop","1",45,0,1.456,4,1,FALSE
"1808","113","Coop","1",65,1,0.9356,5,1,TRUE
"1809","113","Coop","0",55,1,0.7968,5,0,FALSE
"1810","113","Coop","1",35,0,0.9077,5,1,FALSE
"1811","113","Coop","1",55,1,0.8782,5,1,TRUE
"1812","113","Coop","1",40,0,0.6984,4,1,FALSE
"1813","113","Coop","0",55,1,0.7959,5,0,FALSE
"1814","113","Coop","1",60,1,0.644,5,1,TRUE
"1815","113","Coop","1",50,1,1.9571,3,1,TRUE
"1816","113","Coop","0",100,1,0.9429,5,0,FALSE
"1817","113","Coop","0",50,0,1.9213,4,0,TRUE
"1818","113","Coop","0",50,0,1.5297,3,0,TRUE
"1819","113","Coop","0",55,1,0.8573,5,0,FALSE
"1820","113","Coop","1",0,0,0.7325,5,1,FALSE
"1821","113","Coop","0",50,1,1.1212,5,0,FALSE
"1822","113","Coop","0",45,1,1.2647,4,0,FALSE
"1823","113","Coop","0",50,1,0.7293,5,0,FALSE
"1824","113","Coop","1",35,0,1.1681,5,1,FALSE
"1825","113","Coop","0",55,1,0.6524,5,0,FALSE
"1826","113","Coop","1",65,1,0.9211,5,1,TRUE
"1827","113","Coop","0",60,1,0.8251,5,0,FALSE
"1828","113","Coop","1",50,1,0.8091,4,1,TRUE
"1829","113","Coop","1",35,0,2.0167,3,1,FALSE
"1830","113","Coop","1",50,1,0.9186,3,1,TRUE
"1831","113","Coop","0",40,0,2.0701,3,0,TRUE
"1832","113","Coop","1",50,1,0.9776,4,1,TRUE
"1833","113","Coop","1",50,1,0.6545,5,1,TRUE
"1834","113","Coop","0",65,1,0.8128,5,0,FALSE
"1835","113","Coop","0",60,1,1.0255,5,0,FALSE
"1836","113","Coop","0",55,1,0.7071,5,0,FALSE
"1837","113","Coop","0",45,0,1.6961,3,0,TRUE
"1838","113","Coop","0",35,0,1.2221,4,0,TRUE
"1839","113","Coop","1",55,1,2.6653,3,1,TRUE
"1840","113","Coop","0",55,1,0.961,5,0,FALSE
"1841","113","Comp","0",55,1,0.772,5,1,TRUE
"1842","113","Comp","1",60,1,0.7267,5,0,FALSE
"1843","113","Comp","0",50,1,0.713,5,1,TRUE
"1844","113","Comp","1",65,1,0.7065,5,0,FALSE
"1845","113","Comp","0",60,1,1.0581,5,1,TRUE
"1846","113","Comp","1",65,1,0.6904,5,0,FALSE
"1847","113","Comp","0",50,1,2.0963,3,1,TRUE
"1848","113","Comp","0",40,0,2.2712,3,1,FALSE
"1849","113","Comp","0",35,0,0.8063,5,1,FALSE
"1850","113","Comp","1",65,1,0.7035,5,0,FALSE
"1851","113","Comp","1",55,1,2.0871,4,0,FALSE
"1852","113","Comp","0",50,1,2.092,4,1,TRUE
"1853","113","Comp","0",45,0,2.3116,4,1,FALSE
"1854","113","Comp","1",45,1,2.3727,3,0,FALSE
"1855","113","Comp","1",55,1,0.9676,5,0,FALSE
"1856","113","Comp","0",60,1,0.7216,5,1,TRUE
"1857","113","Comp","1",100,1,0.6304,5,0,FALSE
"1858","113","Comp","0",40,0,1.982,4,1,FALSE
"1859","113","Comp","0",65,1,0.9283,5,1,TRUE
"1860","113","Comp","0",45,1,1.8228,3,1,TRUE
"1861","113","Comp","1",55,1,2.138,3,0,FALSE
"1862","113","Comp","1",60,1,0.9902,4,0,FALSE
"1863","113","Comp","1",40,0,1.4863,4,0,TRUE
"1864","113","Comp","0",35,0,1.5169,4,1,FALSE
"1865","113","Comp","1",45,1,2.7312,3,0,FALSE
"1866","113","Comp","1",50,1,1.1121,4,0,FALSE
"1867","113","Comp","0",55,1,1.1477,5,1,TRUE
"1868","113","Comp","0",55,1,0.635,5,1,TRUE
"1869","113","Comp","1",45,0,1.7305,4,0,TRUE
"1870","113","Comp","1",40,0,1.1628,4,0,TRUE
"1871","113","Comp","1",45,0,1.9091,4,0,TRUE
"1872","113","Comp","0",40,0,1.7378,4,1,FALSE
"1873","113","Comp","1",50,1,2.5594,2,0,FALSE
"1874","113","Comp","0",40,0,2.0002,3,1,FALSE
"1875","113","Comp","0",100,1,1.1036,5,1,TRUE
"1876","113","Comp","1",50,1,1.3817,4,0,FALSE
"1877","113","Comp","1",50,0,2.5221,3,0,TRUE
"1878","113","Comp","0",45,0,2.0246,4,1,FALSE
"1879","113","Comp","0",45,0,2.6123,3,1,FALSE
"1880","113","Comp","0",60,1,0.9163,5,1,TRUE
"1881","113","Coop","0",65,1,0.6865,5,0,FALSE
"1882","113","Coop","1",100,1,0.679,5,1,TRUE
"1883","113","Coop","1",50,0,2.0715,3,1,FALSE
"1884","113","Coop","0",40,1,1.712,2,0,FALSE
"1885","113","Coop","0",55,1,0.8359,4,0,FALSE
"1886","113","Coop","0",50,0,2.1165,3,0,TRUE
"1887","113","Coop","0",40,0,1.7954,3,0,TRUE
"1888","113","Coop","1",60,1,0.9138,5,1,TRUE
"1889","113","Coop","1",40,0,1.8643,4,1,FALSE
"1890","113","Coop","1",45,0,1.9682,3,1,FALSE
"1891","113","Coop","1",45,0,1.9426,4,1,FALSE
"1892","113","Coop","1",50,0,2.6288,3,1,FALSE
"1893","113","Coop","1",55,1,1.1865,5,1,TRUE
"1894","113","Coop","1",55,1,1.3878,4,1,TRUE
"1895","113","Coop","0",45,0,1.3138,4,0,TRUE
"1896","113","Coop","0",65,1,0.7264,5,0,FALSE
"1897","113","Coop","1",60,1,2.493,3,1,TRUE
"1898","113","Coop","0",35,0,2.6567,3,0,TRUE
"1899","113","Coop","1",45,1,2.4644,3,1,TRUE
"1900","113","Coop","0",50,1,0.9852,3,0,FALSE
"1901","113","Coop","0",45,1,2.4139,4,0,FALSE
"1902","113","Coop","0",40,0,2.3014,3,0,TRUE
"1903","113","Coop","0",60,1,0.7894,5,0,FALSE
"1904","113","Coop","0",45,1,2.2143,2,0,FALSE
"1905","113","Coop","1",55,1,2.3526,3,1,TRUE
"1906","113","Coop","0",60,1,1.4369,4,0,FALSE
"1907","113","Coop","0",35,0,1.8086,4,0,TRUE
"1908","113","Coop","1",45,0,2.7058,3,1,FALSE
"1909","113","Coop","1",40,0,2.1276,4,1,FALSE
"1910","113","Coop","1",55,1,1.8369,4,1,TRUE
"1911","113","Coop","1",40,0,1.1915,4,1,FALSE
"1912","113","Coop","1",60,1,0.8935,4,1,TRUE
"1913","113","Coop","0",45,0,2.0592,3,0,TRUE
"1914","113","Coop","1",60,1,0.7222,5,1,TRUE
"1915","113","Coop","1",50,1,1.2092,4,1,TRUE
"1916","113","Coop","0",50,1,2.4561,3,0,FALSE
"1917","113","Coop","0",40,0,2.2039,3,0,TRUE
"1918","113","Coop","0",0,0,1.0047,5,0,TRUE
"1919","113","Coop","0",60,1,0.8477,5,0,FALSE
"1920","113","Coop","0",45,0,2.5625,2,0,TRUE
"1921","114","Comp","0",50,1,1.3492,4,1,TRUE
"1922","114","Comp","1",45,1,1.9408,2,0,FALSE
"1923","114","Comp","0",45,0,3.7795,2,1,FALSE
"1924","114","Comp","1",55,1,3.0813,2,0,FALSE
"1925","114","Comp","0",50,1,1.699,4,1,TRUE
"1926","114","Comp","0",35,0,1.5383,5,1,FALSE
"1927","114","Comp","0",50,1,3.0488,4,1,TRUE
"1928","114","Comp","1",55,1,1.6896,5,0,FALSE
"1929","114","Comp","0",60,1,1.2952,5,1,TRUE
"1930","114","Comp","1",50,1,1.361,5,0,FALSE
"1931","114","Comp","1",65,1,1.0669,5,0,FALSE
"1932","114","Comp","0",55,1,0.9963,5,1,TRUE
"1933","114","Comp","0",55,1,1.9648,5,1,TRUE
"1934","114","Comp","0",65,1,0.8834,5,1,TRUE
"1935","114","Comp","1",45,0,2.0543,4,0,TRUE
"1936","114","Comp","0",40,1,3.82,4,1,TRUE
"1937","114","Comp","0",50,1,1.3227,5,1,TRUE
"1938","114","Comp","0",55,1,1.3143,5,1,TRUE
"1939","114","Comp","0",35,1,1.0767,1,1,TRUE
"1940","114","Comp","1",50,0,3.3645,5,0,TRUE
"1941","114","Comp","0",60,1,1.3506,5,1,TRUE
"1942","114","Comp","1",40,0,3.4964,1,0,TRUE
"1943","114","Comp","0",50,1,0.9817,5,1,TRUE
"1944","114","Comp","0",50,0,2.5846,2,1,FALSE
"1945","114","Comp","1",45,0,1.0698,5,0,TRUE
"1946","114","Comp","1",35,0,0.9416,5,0,TRUE
"1947","114","Comp","1",55,1,2.041,5,0,FALSE
"1948","114","Comp","0",40,0,1.2217,5,1,FALSE
"1949","114","Comp","1",40,0,2.7384,5,0,TRUE
"1950","114","Comp","1",55,1,1.3874,5,0,FALSE
"1951","114","Comp","1",45,0,1.2953,5,0,TRUE
"1952","114","Comp","1",45,0,3.04,5,0,TRUE
"1953","114","Comp","1",50,1,1.1268,5,0,FALSE
"1954","114","Comp","0",45,1,1.529,5,1,TRUE
"1955","114","Comp","0",40,0,1.4499,5,1,FALSE
"1956","114","Comp","1",40,0,1.423,5,0,TRUE
"1957","114","Comp","1",50,0,2.2035,5,0,TRUE
"1958","114","Comp","0",55,1,2.1238,5,1,TRUE
"1959","114","Comp","1",40,1,0.9519,1,0,FALSE
"1960","114","Comp","0",45,1,0.81,5,1,TRUE
"1961","114","Coop","1",50,1,1.3071,5,1,TRUE
"1962","114","Coop","1",60,1,1.4034,5,1,TRUE
"1963","114","Coop","1",55,1,1.1831,5,1,TRUE
"1964","114","Coop","0",60,1,0.8984,5,0,FALSE
"1965","114","Coop","0",45,0,0.9335,5,0,TRUE
"1966","114","Coop","0",50,1,1.8507,5,0,FALSE
"1967","114","Coop","1",45,0,3.7945,5,1,FALSE
"1968","114","Coop","0",40,0,2.3376,5,0,TRUE
"1969","114","Coop","1",45,0,4.1778,5,1,FALSE
"1970","114","Coop","1",55,1,0.9552,5,1,TRUE
"1971","114","Coop","1",50,1,1.6774,5,1,TRUE
"1972","114","Coop","1",35,0,2.0987,5,1,FALSE
"1973","114","Coop","1",50,1,1.9982,5,1,TRUE
"1974","114","Coop","0",45,1,0.9752,1,0,FALSE
"1975","114","Coop","0",55,1,0.8555,5,0,FALSE
"1976","114","Coop","0",45,0,1.1813,5,0,TRUE
"1977","114","Coop","0",40,0,0.9573,5,0,TRUE
"1978","114","Coop","0",45,1,2.8724,5,0,FALSE
"1979","114","Coop","1",45,1,4.2037,3,1,TRUE
"1980","114","Coop","1",65,1,1.3213,5,1,TRUE
"1981","114","Coop","0",45,1,0.7471,5,0,FALSE
"1982","114","Coop","1",55,1,2.153,5,1,TRUE
"1983","114","Coop","1",60,1,1.3625,5,1,TRUE
"1984","114","Coop","0",50,1,1.4614,5,0,FALSE
"1985","114","Coop","0",40,0,3.5084,4,0,TRUE
"1986","114","Coop","0",45,0,2.5816,5,0,TRUE
"1987","114","Coop","1",50,1,1.7724,5,1,TRUE
"1988","114","Coop","0",55,1,1.1745,5,0,FALSE
"1989","114","Coop","0",60,1,1.0516,5,0,FALSE
"1990","114","Coop","0",65,1,1.0458,5,0,FALSE
"1991","114","Coop","1",50,1,2.5842,5,1,TRUE
"1992","114","Coop","1",0,0,1.5728,5,1,FALSE
"1993","114","Coop","0",50,1,0.8786,5,0,FALSE
"1994","114","Coop","0",50,1,1.9582,5,0,FALSE
"1995","114","Coop","1",40,1,2.4275,5,1,TRUE
"1996","114","Coop","1",40,0,2.1254,3,1,FALSE
"1997","114","Coop","0",35,0,0.9029,5,0,TRUE
"1998","114","Coop","1",40,0,1.0204,5,1,FALSE
"1999","114","Coop","1",40,0,1.1025,5,1,FALSE
"2000","114","Coop","0",55,1,1.0582,5,0,FALSE
"2001","114","Comp","1",60,1,1.9509,5,0,FALSE
"2002","114","Comp","1",50,1,2.6482,5,0,FALSE
"2003","114","Comp","1",65,1,1.0517,5,0,FALSE
