subj_idx,stim,response,rt,condition,want2see
2039,0.5,1,1.2844,1,1
2039,1,1,0.7907,1,1
2039,0,0,1.5394,-1,1
2039,0.5,1,1.3352,-1,0
2039,1,1,0.8526,-1,0
2039,5,1,0.9088,1,1
2039,-1.5,0,0.8343,1,0
2039,0.5,1,1.0324,-1,0
2039,1,1,0.8001,1,1
2039,-1,0,0.8588,1,0
2039,0,1,0.8134,1,1
2039,1.5,1,1.0025,1,1
2039,-0.5,0,1.1267,1,0
2039,0,0,1.4372,1,0
2039,0.5,1,0.8786,-1,0
2039,1,1,1.6426,1,1
2039,-0.5,1,1.1527,-1,0
2039,0.5,1,1.0718,1,1
2039,-1.5,0,0.8111,-1,1
2039,0.5,1,1.4687,-1,0
2039,1,1,0.7657,-1,0
2039,-0.5,1,1.4098,-1,0
2039,-0.5,1,1.2693,1,1
2039,-1,0,1.1064,1,0
2039,-0.5,1,2.0355,1,1
2039,0,1,3.3475,1,1
2039,-1,0,2.1662,-1,1
2039,0,1,1.7414,-1,0
2039,-0.5,0,1.8354,1,0
2039,-1.5,0,0.9219,1,0
2039,0.5,1,2.8021,1,1
2039,0,1,1.7705,-1,0
2039,-1,0,2.3432,-1,1
2039,-0.5,0,1.4275,-1,1
2039,-1,0,3.6759,1,0
2039,5,1,1.8454,-1,0
2039,0,0,1.0461,-1,1
2039,0.5,1,0.9365,-1,0
2039,-0.5,1,2.1173,-1,1
2039,-0.5,1,0.7697,1,0
2039,0,1,0.8626,1,0
2039,-0.5,1,2.2661,-1,1
2039,1,0,2.9602,-1,0
2039,1.5,1,0.9583,1,0
2039,1.5,1,1.865,1,0
2039,-1,0,1.2818,1,1
2039,0,1,1.8327,-1,1
2039,-1,0,1.082,-1,0
2039,0,1,1.839,1,0
2039,0,0,2.9804,1,1
2039,-0.5,1,1.2106,1,0
2039,0,1,1.3121,-1,1
2039,-0.5,0,2.4273,-1,0
2039,1.5,1,1.5964,-1,1
2039,0,0,1.7977,-1,0
2039,-1.5,0,3.7925,-1,0
2039,0.5,1,1.4218,-1,1
2039,0,1,0.8433,-1,1
2039,-0.5,1,0.8712,1,0
2039,1,1,0.6969,1,0
2039,0,1,0.7275,-1,1
2039,1,1,0.9063,1,0
2039,-1,0,0.8401,1,1
2039,0,0,1.3162,1,1
2039,-1.5,0,1.3062,1,1
2039,-1,0,3.167,1,1
2039,1,1,1.6941,1,0
2039,0,1,0.7464,-1,1
2039,-0.5,0,1.7496,-1,0
2039,-1.5,0,2.6095,1,1
2039,1,1,0.777,-1,1
2039,-0.5,1,1.1266,1,0
2039,-1,0,1.1495,1,1
2039,0,1,1.2175,-1,1
2039,-5,0,0.5342,1,1
2039,0,1,1.3641,1,1
2039,-0.5,1,1.5459,1,1
2039,1,1,1.1644,-1,0
2039,0,1,1.1226,1,1
2039,0.5,1,0.7968,1,1
2039,1,1,0.8057,-1,0
2039,1.5,1,0.7303,-1,0
2039,0,1,1.7799,-1,0
2039,0,1,0.7639,-1,0
2039,-0.5,1,0.864,-1,0
2039,0,0,1.7923,-1,1
2039,0,1,1.2181,1,1
2039,1.5,1,0.6089,-1,0
2039,-0.5,0,1.6752,-1,1
2039,0.5,1,1.4187,1,1
2039,-1.5,0,1.1005,-1,1
2039,-5,0,0.7634,-1,1
2039,-1,0,0.9449,1,0
2039,0,1,1.2001,-1,0
2039,1.5,1,1.1366,1,1
2039,0.5,1,0.859,1,1
2039,-5,0,0.828,1,0
2039,0.5,1,0.7547,-1,0
2039,1,1,1.1035,1,1
2039,-0.5,1,1.1218,1,1
2039,1.5,1,0.919,-1,0
2039,0,1,1.4944,1,1
2039,-0.5,1,2.6677,-1,0
2039,-0.5,0,0.855,1,0
2039,0.5,1,0.9248,1,1
2039,1,1,0.7764,-1,0
2039,-1,0,1.597,-1,1
2039,-0.5,1,0.9188,-1,0
2039,-1,0,0.8654,1,0
2039,0,1,1.162,1,1
2039,1.5,1,0.8317,1,1
2039,1,1,0.9533,1,1
2039,0.5,1,1.1415,-1,0
2039,-1,0,1.0536,-1,1
2039,-1.5,0,0.7906,1,0
2039,-1,0,1.0076,-1,0
2039,1,1,0.8995,1,0
2039,0.5,1,0.9875,-1,1
2039,1,1,0.7648,-1,1
2039,0.5,1,1.2947,-1,1
2039,0,1,1.3155,1,0
2039,1.5,1,0.8489,-1,1
2039,0.5,0,0.6804,-1,0
2039,-5,0,0.7378,-1,0
2039,1.5,1,0.9633,-1,1
2039,-0.5,0,1.4969,1,1
2039,-1,0,0.9213,-1,0
2039,1,1,1.0033,-1,1
2039,-1.5,0,0.6606,1,1
2039,-0.5,0,0.7144,-1,0
2039,-1,0,0.8178,-1,0
2039,-0.5,0,0.6965,1,1
2039,0,1,0.832,1,0
2039,0.5,1,0.9049,-1,1
2039,0.5,1,0.9256,1,0
2039,-0.5,0,1.2331,1,1
2039,0.5,1,1.047,1,0
2039,0.5,1,1.2429,1,0
2039,0.5,1,0.806,1,0
2039,0.5,1,0.8362,-1,1
2039,0.5,1,0.75,-1,1
2039,0.5,1,1.6808,1,0
2039,5,1,0.9849,-1,1
2039,-0.5,0,3.8599,-1,0
2039,1,1,0.9066,-1,1
2039,0.5,1,1.5619,1,0
2039,0,1,1.7015,1,0
2039,-1.5,0,0.7853,-1,0
2039,-1,0,0.761,1,1
2039,-0.5,1,1.0618,-1,1
2039,0,1,1.3823,1,0
2039,-1,0,0.9055,-1,0
2039,-1.5,0,0.766,-1,0
2039,5,1,1.0615,1,0
2039,0,0,1.6054,-1,0
2040,-0.5,1,1.7196,-1,1
2040,0.5,1,1.816,-1,1
2040,0.5,1,1.5355,-1,1
2040,-1,0,2.6518,1,1
2040,-1,0,1.4313,-1,0
2040,1.5,1,1.1554,1,0
2040,1,1,0.9684,1,0
2040,1,1,1.1402,-1,1
2040,0.5,1,2.1082,1,0
2040,5,1,1.1532,-1,1
2040,0,1,1.4919,1,0
2040,0.5,1,1.4832,-1,1
2040,0.5,1,1.8802,1,0
2040,-1.5,0,1.3636,1,1
2040,0,1,1.7484,-1,1
2040,-1.5,0,1.7131,-1,0
2040,1,1,1.1273,1,0
2040,1,1,1.0535,1,0
2040,1.5,1,1.0628,-1,1
2040,0.5,0,2.6467,1,1
2040,-1,0,2.234,1,1
2040,0.5,0,1.9974,1,1
2040,-0.5,0,1.3887,-1,0
2040,0.5,1,1.9142,1,0
2040,-0.5,0,1.102,-1,0
2040,-0.5,0,1.8285,1,1
2040,0.5,1,1.2682,1,0
2040,0,1,2.7864,-1,1
2040,1,1,1.1884,1,0
2040,0,1,2.2141,-1,1
2040,-1.5,0,1.672,1,1
2040,0,1,3.0513,1,0
2040,-0.5,0,1.4344,-1,0
2040,0,0,2.5048,-1,0
2040,-1,0,1.4509,1,1
2040,-0.5,0,2.0628,1,1
2040,1,1,1.3157,-1,1
2040,0,1,1.138,1,0
2040,-1,0,1.9812,1,1
2040,-0.5,1,2.4242,1,0
2040,-0.5,1,2.0248,1,1
2040,-0.5,0,2.025,1,0
2040,-5,0,1.1955,-1,1
2040,-1.5,0,2.3669,-1,1
2040,-0.5,1,2.9272,1,1
2040,0,1,1.0077,-1,0
2040,-1.5,0,1.6042,1,0
2040,0.5,1,1.1694,1,1
2040,-0.5,0,1.6476,1,0
2040,-1,0,2.018,1,0
2040,-1,0,2.347,-1,1
2040,1,1,1.1232,-1,0
2040,1,1,1.024,1,1
2040,0,1,2.4105,-1,0
2040,-1,0,1.5428,1,0
2040,-1,0,0.9772,-1,1
2040,0.5,1,1.1642,-1,0
2040,-0.5,0,2.3419,-1,1
2040,-1,0,2.0667,1,0
2040,-0.5,0,1.5565,1,0
2040,0,1,1.0271,-1,0
2040,0,1,1.4415,1,1
2040,0,1,0.9997,-1,0
2040,1.5,1,0.8483,1,1
2040,0.5,1,2.4298,1,1
2040,0,1,2.0953,1,1
2040,-0.5,0,2.0517,-1,1
2040,0.5,1,1.2887,1,1
2040,5,1,1.138,1,1
2040,0.5,1,0.9387,1,1
2040,-0.5,0,2.1131,1,0
2040,-0.5,0,2.5047,-1,1
2040,-1.5,0,2.034,-1,1
2040,1.5,1,0.9927,-1,0
2040,0,0,2.8053,-1,1
2040,-1.5,0,1.7779,1,0
2040,0.5,1,1.9295,-1,0
2040,1,1,0.8945,-1,0
2040,0,1,2.0985,1,1
2040,0,1,1.0601,1,1
2040,0,1,1.7689,-1,1
2040,-1,0,1.279,-1,0
2040,-1.5,0,0.9413,1,1
2040,1.5,1,1.1293,1,0
2040,0,0,3.0931,-1,0
2040,1,1,1.0965,-1,1
2040,1.5,1,0.9073,-1,1
2040,-1,0,1.172,-1,0
2040,0.5,1,2.0873,-1,1
2040,-5,0,1.3113,1,1
2040,0.5,1,1.4023,-1,1
2040,-1.5,0,1.4736,-1,0
2040,-0.5,0,2.5329,-1,0
2040,0,1,3.3249,1,0
2040,1,1,1.0587,-1,1
2040,-0.5,0,2.9201,-1,0
2040,0,1,1.7213,-1,1
2040,1,1,2.5388,-1,1
2040,0,0,2.565,1,1
2040,5,1,1.9812,1,0
2040,1,1,1.252,1,0
2040,-0.5,1,0.8193,1,0
2040,0,0,3.6759,1,1
2040,0,1,1.5239,1,0
2040,0.5,1,3.3445,1,0
2040,-0.5,0,3.1995,-1,0
2040,-1.5,0,1.0837,-1,0
2040,-1,0,3.4458,-1,0
2040,0,1,1.0419,1,0
2040,-5,0,1.5917,-1,0
2040,-0.5,0,1.4848,1,1
2040,-1,0,1.7378,1,1
2040,1.5,1,0.9373,1,0
2040,0,1,2.7712,-1,1
2040,-0.5,1,2.5137,1,0
2040,-0.5,1,1.6307,1,0
2040,0.5,1,2.3372,-1,1
2040,0.5,1,2.61,-1,1
2040,1.5,1,1.0134,-1,1
2040,-1,0,1.5339,-1,0
2040,-1,0,1.816,1,0
2040,-1,1,3.0809,1,1
2040,-0.5,0,2.1237,-1,1
2040,0.5,1,1.5039,-1,0
2040,1,1,0.9395,1,1
2040,0.5,1,2.4264,-1,0
2040,-1.5,0,1.3946,-1,1
2040,-0.5,0,1.69,1,0
2040,0.5,1,1.6627,-1,0
2040,-1.5,0,1.1848,1,0
2040,-0.5,1,1.3963,-1,0
2040,0,1,1.9788,1,1
2040,-1,0,1.7451,-1,1
2040,0.5,1,1.8736,-1,0
2040,0,1,1.505,1,1
2040,0.5,1,3.2326,1,1
2040,1.5,1,0.8528,1,1
2040,-0.5,0,3.1708,-1,1
2040,-0.5,0,3.1917,-1,1
2040,1,1,1.4603,-1,0
2040,1,1,0.9107,1,1
2040,0.5,1,1.172,-1,0
2040,1,1,0.7999,-1,0
2040,0,1,1.8738,-1,0
2040,1,1,0.9082,1,1
2040,1,1,0.6827,1,1
2040,0,1,2.0263,-1,0
2040,-5,0,1.0885,1,0
2040,0,1,1.3699,-1,0
2040,1.5,1,1.7273,-1,0
2040,1,1,1.3941,-1,0
2040,-1,0,3.679,-1,1
2040,5,1,1.0424,-1,0
2040,-1,0,1.6419,-1,1
2040,1.5,1,0.9742,1,1
2040,0,0,2.8854,1,0
2040,0.5,1,1.1847,1,1
2040,0.5,1,2.1253,1,1
2040,0,1,0.9558,1,1
2040,1.5,1,0.819,-1,0
2041,-1.5,0,1.4062,-1,0
2041,-0.5,0,1.16,1,1
2041,0.5,0,2.8426,1,1
2041,-1,0,1.1193,-1,0
2041,1,1,1.5757,-1,1
2041,0.5,0,2.7324,1,1
2041,-1,0,1.4784,-1,0
2041,0,0,2.3977,1,1
2041,-5,0,0.9082,1,1
2041,0,0,1.9912,1,1
2041,0,1,0.9496,-1,1
2041,1,0,1.723,1,1
2041,0.5,1,1.9424,-1,1
2041,0.5,0,2.2017,1,1
2041,-0.5,1,1.9702,1,0
2041,-1.5,0,1.3895,-1,0
2041,0,1,2.0689,1,0
2041,0,0,2.4099,-1,0
2041,0,1,1.3492,1,0
2041,-1,0,1.3728,1,1
2041,1.5,1,1.1652,-1,1
2041,1.5,1,1.3732,1,0
2041,0.5,1,1.5971,1,0
2041,-0.5,1,0.9609,-1,1
2041,-0.5,0,1.2353,-1,0
2041,0,1,1.6533,-1,1
2041,0.5,0,3.318,-1,0
2041,-1.5,0,2.3515,-1,0
2041,5,1,0.9824,-1,1
2041,0,0,2.1371,-1,0
2041,0,0,2.3549,1,1
2041,1,1,1.5111,-1,1
2041,-1,0,1.3628,1,1
2041,-1.5,0,1.2441,1,1
2041,-5,0,1.2997,-1,0
2041,0.5,1,1.2856,-1,1
2041,0.5,1,1.2303,1,0
2041,-1,0,1.6162,1,1
2041,0,0,1.2722,-1,0
2041,1,1,1.1882,-1,1
2041,-0.5,0,1.612,1,0
2041,-1.5,0,0.8205,-1,1
2041,0,1,1.1115,1,1
2041,-0.5,1,1.5459,-1,0
2041,0,1,2.099,1,1
2041,0.5,1,0.9513,-1,0
2041,1.5,1,1.7809,-1,0
2041,-1.5,0,0.9921,1,0
2041,0,0,2.2893,-1,1
2041,-1.5,0,0.8315,1,0
2041,-1,0,1.1069,-1,1
2041,-0.5,0,1.6663,-1,1
2041,0.5,0,1.2184,1,0
2041,0,1,2.2315,-1,0
2041,0,1,1.4181,-1,0
2041,0.5,1,1.8373,-1,0
2041,1,1,1.8656,1,1
2041,0,0,2.032,-1,1
2041,0.5,0,1.3252,1,0
2041,0.5,1,2.5266,-1,0
2041,-0.5,1,2.2915,-1,0
2041,0.5,0,2.5718,1,0
2041,0,0,0.9704,-1,1
2041,0,1,2.9891,1,1
2041,0.5,0,3.0725,1,0
2041,0,0,1.9527,1,0
2041,1,0,2.5315,-1,1
2041,0.5,1,2.6482,-1,0
2041,0.5,1,1.793,-1,0
2041,0,1,1.7816,1,1
2041,-1,0,1.5486,1,0
2041,0,0,2.0075,-1,1
2041,1.5,0,2.4773,1,0
2041,-0.5,0,3.1369,1,0
2041,1.5,1,1.1753,1,1
2041,5,1,1.0517,-1,0
2041,1,1,2.6298,1,1
2041,-1,0,2.7918,-1,1
2041,0.5,1,2.0366,1,1
2041,-0.5,0,0.9829,1,0
2041,1.5,1,1.2908,-1,1
2041,0,0,2.7205,1,1
2041,0.5,0,1.9514,-1,0
2041,0,1,2.8647,-1,1
2041,-0.5,0,1.2521,1,1
2041,-1.5,0,1.343,1,1
2041,-0.5,0,1.6862,1,1
2041,1,1,1.6232,1,0
2041,1,0,2.7723,1,1
2041,-0.5,0,1.7813,-1,0
2041,-0.5,1,1.9368,1,0
2041,0,1,1.6123,1,0
2041,-0.5,0,2.154,-1,0
2041,-0.5,0,1.3553,-1,0
2041,0.5,1,2.9827,1,0
2041,-1,0,1.4026,-1,0
2041,-1.5,0,1.5435,1,1
2041,1.5,1,2.0913,-1,1
2041,0,0,2.2886,-1,0
2041,-1,0,1.9734,-1,0
2041,0,0,3.1174,-1,0
2041,1,0,2.1177,1,1
2041,1.5,1,2.0025,1,0
2041,-0.5,1,2.5174,-1,1
2041,0.5,1,2.7973,-1,1
2041,-1,0,0.7497,-1,0
2041,1,1,1.6424,-1,1
2041,5,1,1.3953,1,0
2041,-0.5,0,1.1406,1,1
2041,0,1,1.1589,1,0
2041,0.5,0,3.8897,1,1
2041,1,0,2.7897,-1,0
2041,-1,0,1.3617,1,1
2041,0.5,1,1.9908,-1,1
2041,-0.5,0,3.169,-1,0
2041,1,0,3.3212,1,1
2041,1.5,1,1.1125,1,0
2041,-0.5,0,2.4815,1,1
2041,0.5,1,2.1833,-1,0
2041,1.5,1,1.5039,-1,0
2041,-1,0,1.1964,1,0
2041,-0.5,0,1.8325,1,0
2041,1,1,2.3626,1,1
2041,-0.5,0,1.0355,1,0
2041,-0.5,0,1.1277,1,0
2041,-0.5,1,1.5941,-1,0
2041,-5,0,1.805,-1,1
2041,-1.5,0,1.2922,-1,1
2041,1,1,0.7944,1,1
2041,1,1,1.2998,-1,0
2041,1.5,1,2.4613,1,1
2041,0.5,1,2.3809,1,1
2041,-1,0,1.6953,1,0
2041,-0.5,0,1.6344,-1,1
2041,0,0,0.9626,1,0
2041,-0.5,0,1.1553,-1,1
2041,-1,0,2.0087,1,0
2041,-1,0,1.3304,-1,1
2041,-1.5,0,1.5303,1,0
2041,1,1,1.1018,-1,0
2041,0,1,1.7096,-1,0
2041,-1,0,0.9685,-1,1
2041,-5,0,1.0514,1,0
2041,-1.5,0,1.5259,-1,1
2041,0.5,1,1.2332,1,1
2041,-1,0,0.8985,-1,1
2041,0.5,1,2.4108,-1,0
2041,-0.5,0,2.4356,-1,1
2041,0,0,3.5898,1,0
2041,0,0,2.8131,-1,1
2041,5,1,0.8735,1,1
2041,1,1,2.3488,-1,0
2041,1,1,2.6491,1,1
2041,-1,0,1.2483,1,0
2041,1.5,1,0.8116,-1,0
2041,1,1,2.04,-1,0
2041,-0.5,0,1.0271,1,0
2041,0,1,2.3961,1,1
2042,-1.5,0,1.0383,-1,0
2042,-0.5,0,2.0561,1,1
2042,-0.5,0,0.9881,1,1
2042,0,0,2.2799,-1,0
2042,-0.5,0,1.8365,1,1
2042,1.5,1,1.2119,-1,1
2042,0,1,3.3373,-1,1
2042,1,1,1.5973,1,0
2042,0.5,1,2.359,-1,1
2042,-0.5,0,2.5227,1,1
2042,1.5,1,1.1273,-1,1
2042,0,0,2.7954,1,1
2042,-1,0,2.4821,1,1
2042,0,0,3.0599,1,1
2042,1.5,1,1.3138,1,0
2042,0,1,2.0059,-1,1
2042,1,1,1.2689,1,0
2042,0.5,1,1.7623,-1,1
2042,1.5,1,1.3338,1,0
2042,0,0,2.1285,-1,0
2042,1,1,1.8816,-1,1
2042,0,0,2.2904,1,1
2042,-5,0,1.4171,-1,0
2042,-1,0,1.5131,-1,0
2042,0.5,1,2.7265,1,0
2042,-1,0,3.3497,-1,0
2042,0.5,0,1.9015,1,1
2042,0,1,2.5129,-1,1
2042,-0.5,0,2.9402,-1,0
2042,5,1,1.2427,1,0
2042,0,0,2.2915,1,1
2042,-0.5,0,0.9726,-1,0
2042,1,1,1.1696,-1,1
2042,0,0,1.0057,-1,0
2042,1.5,1,0.9817,1,0
2042,0.5,0,1.8616,-1,0
2042,-1,0,1.0004,-1,0
2042,0.5,0,2.0245,1,1
2042,0,0,1.8248,1,0
2042,1.5,1,1.0551,-1,0
2042,0.5,1,1.9988,-1,0
2042,0.5,0,3.2458,1,0
2042,1,1,2.5211,1,1
2042,0.5,0,1.9604,-1,1
2042,1,0,3.5237,1,0
2042,-1.5,0,1.2168,1,0
2042,-0.5,0,2.401,-1,1
2042,0,0,1.7735,1,0
2042,-0.5,0,0.9334,-1,1
2042,-1,0,1.763,-1,1
2042,-1,0,1.6055,-1,1
2042,5,1,0.9936,-1,0
2042,-0.5,0,1.5363,1,0
2042,1,1,1.2649,-1,0
2042,1.5,1,0.9851,-1,0
2042,0,0,1.8407,1,0
2042,-1,0,1.6607,1,0
2042,0.5,1,1.0475,1,1
2042,1,1,2.86,1,1
2042,-0.5,0,1.3139,-1,1
2042,0,0,2.676,-1,1
2042,-1,0,0.9063,1,0
2042,0,0,2.5984,1,0
2042,-1,0,1.1141,1,0
2042,0,1,3.1459,-1,0
2042,-0.5,0,0.9701,-1,1
2042,0.5,1,1.2631,1,1
2042,-1.5,0,1.1739,-1,1
2042,-0.5,0,1.0607,1,0
2042,5,1,1.1153,1,1
2042,0,1,2.5504,1,1
2042,1.5,1,0.9642,1,1
2042,-1,0,1.2202,-1,1
2042,-0.5,0,2.3852,1,0
2042,0.5,1,3.1856,-1,0
2042,1,1,1.8961,-1,0
2042,-1.5,0,1.0686,1,0
2042,0.5,1,2.2462,1,0
2042,1.5,1,1.0163,-1,1
2042,-1.5,0,0.8975,1,1
2042,-1.5,0,2.0566,1,1
2042,-1.5,0,1.8229,-1,0
2042,1,1,1.5972,1,0
2042,0.5,0,2.3584,1,1
2042,-0.5,0,1.0982,-1,0
2042,-0.5,1,1.9958,1,0
2042,0.5,1,0.9179,-1,1
2042,0,0,1.4905,-1,0
2042,-1,0,2.0262,1,1
2042,-0.5,0,3.5337,-1,0
2042,-5,0,0.8864,1,1
2042,-0.5,1,0.9083,1,0
2042,0,1,2.027,1,0
2042,-1,0,1.1452,-1,0
2042,-1,0,2.7843,-1,0
2042,1,1,1.1599,-1,1
2042,0.5,1,2.989,-1,1
2042,-1,0,1.9825,1,1
2042,-1.5,0,1.0088,-1,0
2042,-0.5,0,1.0317,-1,0
2042,0.5,1,1.7515,-1,1
2042,0.5,1,2.985,1,0
2042,0,1,1.5748,1,0
2042,1,1,1.8023,-1,1
2042,-1.5,0,1.4159,1,1
2042,0.5,0,2.5213,1,1
2042,0,1,2.649,1,0
2042,5,1,1.2593,-1,1
2042,-0.5,0,1.0901,-1,0
2042,0,0,2.5131,-1,0
2042,-0.5,0,1.7767,-1,0
2042,-1,0,2.0535,1,1
2042,0.5,1,2.8807,-1,1
2042,-1,0,1.0098,1,1
2042,-1.5,0,3.417,1,0
2042,-5,0,1.1199,1,0
2042,1,1,1.7834,1,1
2042,0,1,2.7342,1,1
2042,0,0,3.1698,-1,1
2042,-1,0,3.6214,-1,1
2042,-0.5,0,3.6685,-1,1
2042,0,0,2.4214,-1,1
2042,0,1,3.5154,-1,0
2042,-1,0,1.8075,1,0
2042,0,1,1.8431,1,1
2042,0.5,1,1.0382,-1,0
2042,-0.5,0,2.6204,1,0
2042,1,1,1.2533,-1,0
2042,0,0,2.8562,-1,1
2042,-0.5,0,3.0594,1,0
2042,-1,0,2.052,1,0
2042,0.5,1,0.8912,1,1
2042,0,0,1.6106,-1,1
2042,0,0,1.3513,-1,1
2042,1.5,1,1.8285,-1,0
2042,1,1,1.0154,1,1
2042,-0.5,0,1.8137,1,0
2042,1,1,1.4243,-1,0
2042,0.5,1,1.5562,-1,0
2042,0.5,1,2.8981,1,1
2042,-0.5,0,0.9012,-1,1
2042,-5,0,2.0418,-1,1
2042,0.5,1,2.8863,1,1
2042,1.5,1,3.6541,1,1
2042,1,1,1.4438,-1,0
2042,0.5,1,0.9851,-1,0
2042,-0.5,0,1.2472,1,0
2042,-1,0,1.7333,-1,1
2042,1.5,1,2.6981,1,1
2042,0.5,1,1.7177,-1,0
2042,0.5,0,2.1733,1,0
2042,-1.5,0,0.9276,-1,1
2042,-1.5,0,2.0032,-1,1
2043,-5,0,1.2686,-1,1
2043,0,1,1.3871,1,1
2043,0.5,1,2.269,-1,0
2043,0,1,1.3659,-1,0
2043,-1,0,2.0735,-1,1
2043,0,1,1.4767,-1,0
2043,-1.5,0,1.7239,-1,1
2043,1,1,1.6306,1,1
2043,-0.5,0,1.3695,-1,1
2043,1,1,1.3772,1,1
2043,0.5,1,1.5629,1,1
2043,-0.5,0,2.1996,-1,1
2043,-1,0,1.3656,1,0
2043,-0.5,0,1.5531,1,0
2043,0.5,1,1.6331,1,1
2043,0.5,1,1.5279,-1,0
2043,-1,0,1.5304,-1,1
2043,-1,0,1.25,1,0
2043,1.5,1,1.2501,-1,0
2043,-1.5,0,0.9125,-1,1
2043,-1,0,0.8058,1,0
2043,-1,0,1.0459,-1,1
2043,1.5,1,1.9924,1,1
2043,1,0,2.3143,1,0
2043,-0.5,0,1.1904,1,0
2043,-1,0,1.1881,1,0
2043,-1.5,0,0.8626,1,0
2043,5,1,2.2111,-1,0
2043,-1.5,0,1.0755,1,0
2043,0,0,2.4717,1,0
2043,0,1,1.4949,-1,0
2043,0,1,2.3907,-1,0
2043,1.5,1,1.5696,-1,0
2043,0,1,2.8118,1,1
2043,0.5,1,2.4747,-1,0
2043,1,0,1.8816,-1,1
2043,0.5,1,2.1876,-1,0
2043,0,0,1.2272,-1,1
2043,1,0,1.9498,-1,1
2043,0,0,0.955,1,0
2043,0,0,1.613,-1,0
2043,-1,0,1.1546,-1,0
2043,-1,0,2.005,1,1
2043,-1,0,2.9697,1,1
2043,1,1,1.8271,-1,1
2043,0.5,1,1.7554,1,0
2043,1,1,1.4892,1,0
2043,-5,0,1.1734,-1,0
2043,0,0,2.4116,1,1
2043,0,1,2.6153,-1,1
2043,1.5,1,2.9426,1,0
2043,-0.5,0,1.0625,-1,0
2043,-0.5,0,2.1308,1,1
2043,1,1,2.2781,1,0
2043,-0.5,0,1.666,-1,0
2043,-0.5,1,2.8048,-1,1
2043,0,0,1.9152,1,1
2043,-0.5,0,1.1432,1,1
2043,1.5,1,2.9524,-1,1
2043,0.5,1,1.8952,-1,1
2043,1.5,1,1.0098,1,0
2043,0,0,2.7279,1,1
2043,1.5,0,2.0291,-1,0
2043,0.5,1,2.679,1,0
2043,1.5,1,1.0424,-1,1
2043,0,1,1.1379,1,0
2043,-0.5,1,1.7003,1,0
2043,-1.5,0,1.333,-1,0
2043,0.5,1,3.7925,-1,1
2043,-0.5,1,3.2284,-1,1
2043,1,1,2.284,-1,1
2043,0,1,1.3096,-1,1
2043,0,0,1.8083,-1,0
2043,0.5,0,2.1416,1,1
2043,-1.5,0,0.9861,1,1
2043,-1.5,0,1.0636,-1,0
2043,-5,0,0.7235,1,1
2043,-1,0,0.9103,-1,0
2043,-0.5,0,2.2079,-1,0
2043,-0.5,0,1.8917,1,0
2043,0.5,0,3.3919,1,0
2043,1,1,1.3192,-1,0
2043,1,1,2.1442,1,1
2043,0,1,2.4889,1,1
2043,0,1,3.8474,1,1
2043,0.5,0,3.5201,-1,1
2043,-0.5,1,2.0556,-1,0
2043,-0.5,0,1.104,1,0
2043,-0.5,1,2.1242,1,1
2043,1,1,1.9888,-1,0
2043,-5,0,0.9237,1,0
2043,0.5,1,1.6536,-1,0
2043,-0.5,0,1.4917,1,0
2043,5,1,1.0547,1,1
2043,0.5,1,1.4785,1,1
2043,0.5,0,1.4582,1,0
2043,-0.5,0,2.3568,-1,1
2043,-0.5,1,2.0197,-1,0
2043,0.5,1,1.0577,-1,0
2043,-0.5,1,2.3915,1,1
2043,1,1,2.0078,1,1
2043,-1,0,1.24,-1,1
2043,0,1,2.6028,1,1
2043,-0.5,0,1.0073,-1,1
2043,-1,0,1.2615,1,0
2043,1.5,1,1.3404,1,1
2043,1.5,1,1.2891,1,1
2043,-1.5,0,1.9467,1,0
2043,-1,1,1.9009,-1,0
2043,-0.5,0,1.3558,-1,1
2043,1,1,2.2105,-1,0
2043,0.5,1,1.4598,1,1
2043,0,1,2.3639,-1,0
2043,0,1,1.9583,1,1
2043,1.5,0,3.737,-1,1
2043,0,1,1.586,-1,0
2043,0,0,1.8626,-1,1
2043,-1.5,0,0.8748,-1,1
2043,0,1,2.5916,-1,1
2043,0,0,1.8265,1,1
2043,-0.5,0,3.1917,-1,0
2043,-0.5,0,1.7814,1,1
2043,1.5,1,1.3881,1,0
2043,0.5,1,1.1117,-1,1
2043,1,1,1.0404,-1,1
2043,0,1,2.2287,1,0
2043,-1.5,0,0.939,1,1
2043,-1.5,0,0.7521,1,1
2043,0,1,1.7934,-1,1
2043,0.5,0,3.3424,1,1
2043,0.5,1,2.387,1,0
2043,-0.5,0,1.5704,1,1
2043,1,0,1.7072,-1,0
2043,0,0,2.1575,1,1
2043,0.5,1,1.1863,-1,1
2043,-0.5,1,1.3129,1,0
2043,-1,0,0.9987,-1,0
2043,0.5,1,1.1421,-1,1
2043,0,0,3.9117,1,1
2043,0.5,1,1.0777,-1,1
2043,5,1,1.0322,1,0
2043,1,1,1.0315,1,0
2043,1,1,1.0888,1,0
2043,1,1,0.9704,-1,1
2043,1,1,0.78,1,0
2043,-0.5,0,1.2761,1,1
2043,5,1,0.9645,-1,1
2043,-1,0,2.2531,1,1
2043,0.5,1,2.3366,-1,1
2043,-1,0,1.042,-1,0
2043,-1,0,1.5978,-1,0
2043,0,0,1.9655,-1,0
2043,-1,0,1.1234,1,1
2043,-0.5,1,1.9266,-1,1
2043,0.5,1,1.1837,1,0
2043,-1,0,0.9438,1,1
2043,-1.5,0,0.9057,-1,0
2044,0.5,0,1.6745,-1,1
2044,-1,0,0.6884,-1,1
