,mean,std,2.5q,25q,50q,75q,97.5q,mc err
z_Intercept,0.050486224077455857,0.00993952575070009,0.033813715205140829,0.043250533990481427,0.049199902370534461,0.057166229701709897,0.072103224388151768,0.00092292317013460635
z_Intercept_std,0.043860227471567377,0.031440297559251776,0.0014259312107400459,0.020177283509936347,0.038333396186745729,0.061066144473494496,0.12190599999072757,0.0020324689879564388
z_Intercept_subj.2013,0.050503845956939658,0.010262768953838264,0.033461605503374084,0.043054827811474142,0.049225593169894478,0.057282121109462,0.073066262300147497,0.00092362587028029278
z_Intercept_subj.2015,0.05075878396256274,0.01039942829499033,0.033409322974246529,0.043255750641026713,0.049337670992320455,0.057599721824916052,0.073500984073968809,0.00093199535305930176
z_Intercept_subj.2016,0.050538585717648896,0.01028936377439733,0.033487694732940519,0.04309067489702411,0.049205624392595154,0.057373327588110298,0.073027899584612962,0.00092433742826208054
z_Intercept_subj.2017,0.050354691849074575,0.010292241405202176,0.033251408530248466,0.042910700419989123,0.049020230113641289,0.057114784843145153,0.072817291474513601,0.00092501958897068561
z_Intercept_subj.2018,0.050636402705118294,0.010348335011230756,0.033416569865596442,0.043074139702596853,0.049361154678954834,0.057461975189858301,0.073339750873879853,0.00092980635478210065
z_Intercept_subj.2019,0.050501831205105124,0.010323862574256442,0.033300190500493418,0.043011132234969565,0.049089719128245272,0.057292149461833142,0.073140466489513084,0.00092547024942783089
z_Intercept_subj.2020,0.050547967325422855,0.010265597646218098,0.033497366928515931,0.042968206298015135,0.049245936136354945,0.057327923190294325,0.073083451573758729,0.00092220741103260647
z_Intercept_subj.2021,0.050565500995554305,0.010344588548273035,0.033356250672341832,0.043004554765396073,0.049207951463073309,0.057452206107544215,0.073343445725784051,0.00093180198253797948
z_Intercept_subj.2022,0.050514017340561781,0.01030968976261786,0.033457057780091358,0.043090355715523339,0.049146909214570655,0.057346887728329528,0.073183549888482677,0.00092303098776960464
